KATEGORIA;INTERNY;STUD;ZAM;HODINA;HODINA_STV;DEN;PO;UT;STR;STVR;PIA;SO
oznamy;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
o_fakulte;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
uvod;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
informacie_pre;0;0;0;16;256;4;0;0;0;1;0;0
informacie_pre;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
uvod;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
uvod;1;1;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
studium;0;0;0;16;256;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
predpisy_vyhlasky;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
vyhladavanie;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
ostatne;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
predpisy_vyhlasky;0;0;0;17;289;4;0;0;0;1;0;0
informacie_pre;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
informacie_o;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
uvod;1;1;0;17;289;4;0;0;0;1;0;0
uvod;1;1;0;17;289;4;0;0;0;1;0;0
uvod;1;1;0;17;289;4;0;0;0;1;0;0
informacie_pre;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
o_fakulte;0;0;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
informacie_pre;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
studium;1;1;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;17;289;4;0;0;0;1;0;0
studium;0;0;0;17;289;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;1;1;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
vyhladavanie;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;1;1;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
dokumenty;0;0;0;18;324;4;0;0;0;1;0;0
ostatne;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
informacie_o;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;18;324;4;0;0;0;1;0;0
informacie_o;0;0;0;18;324;4;0;0;0;1;0;0
informacie_pre;0;0;0;18;324;4;0;0;0;1;0;0
informacie_pre;0;0;0;18;324;4;0;0;0;1;0;0
uvod;0;0;0;18;324;4;0;0;0;1;0;0
o_fakulte;0;0;0;18;324;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
veda_vyskum;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;19;361;4;0;0;0;1;0;0
oznamy;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
o_fakulte;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
dokumenty;0;0;0;19;361;4;0;0;0;1;0;0
studium;0;0;0;19;361;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
udalosti;0;0;0;20;400;4;0;0;0;1;0;0
udalosti;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
vyhladavanie;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
vyhladavanie;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
veda_vyskum;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
dokumenty;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
o_fakulte;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
veda_vyskum;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
studium;0;0;0;20;400;4;0;0;0;1;0;0
veda_vyskum;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;20;400;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
oznamy;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
dokumenty;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
dokumenty;1;1;0;21;441;4;0;0;0;1;0;0
dokumenty;1;1;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
uvod;1;1;0;21;441;4;0;0;0;1;0;0
studium;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
uvod;0;0;0;21;441;4;0;0;0;1;0;0
udalosti;0;0;0;21;441;4;0;0;0;1;0;0
udalosti;0;0;0;21;441;4;0;0;0;1;0;0
udalosti;0;0;0;21;441;4;0;0;0;1;0;0
informacie_o;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
o_fakulte;0;0;0;21;441;4;0;0;0;1;0;0
